Timestamp,Raw_ADC,Voltage,Rs_kOhm,Rs_R0,Gas_Index,Delta_Index,Trend,Experiment,Flower
2026-08-27 16:34:00,252.0,1.232,30.595,3.06,16.34,0.0,STABLE,Baseline,None
2026-08-27 16:34:01,252.0,1.232,30.595,3.06,16.34,0.0,STABLE,Baseline,None
2026-08-27 16:34:02,251.0,1.227,30.757,3.076,16.26,-0.09,STABLE,Baseline,None
2026-08-27 16:34:03,251.0,1.227,30.757,3.076,16.26,0.0,STABLE,Baseline,None
2026-08-27 16:34:04,250.0,1.222,30.92,3.092,16.17,-0.09,STABLE,Baseline,None
2026-08-27 16:34:05,250.0,1.222,30.92,3.092,16.17,0.0,STABLE,Baseline,None
2026-08-27 16:34:06,250.0,1.222,30.92,3.092,16.17,0.0,STABLE,Baseline,None
2026-08-27 16:34:07,249.0,1.217,31.084,3.108,16.09,-0.09,STABLE,Baseline,None
2026-08-27 16:34:08,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:09,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:10,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:11,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:12,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:13,248.0,1.212,31.25,3.125,16.0,-0.09,STABLE,Baseline,None
2026-08-27 16:34:14,249.0,1.217,31.084,3.108,16.09,0.09,STABLE,Baseline,None
2026-08-27 16:34:15,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:16,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:17,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:18,249.0,1.217,31.084,3.108,16.09,0.0,STABLE,Baseline,None
2026-08-27 16:34:19,248.0,1.212,31.25,3.125,16.0,-0.09,STABLE,Baseline,None
2026-08-27 16:34:20,248.0,1.212,31.25,3.125,16.0,0.0,STABLE,Baseline,None
2026-08-27 16:34:21,248.0,1.212,31.25,3.125,16.0,0.0,STABLE,Baseline,None
2026-08-27 16:34:22,247.0,1.207,31.417,3.142,15.91,-0.09,STABLE,Baseline,None
2026-08-27 16:34:23,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:24,248.0,1.212,31.25,3.125,16.0,0.09,STABLE,Baseline,None
2026-08-27 16:34:25,248.0,1.212,31.25,3.125,16.0,0.0,STABLE,Baseline,None
2026-08-27 16:34:26,248.0,1.212,31.25,3.125,16.0,0.0,STABLE,Baseline,None
2026-08-27 16:34:27,248.0,1.212,31.25,3.125,16.0,0.0,STABLE,Baseline,None
2026-08-27 16:34:28,247.0,1.207,31.417,3.142,15.91,-0.09,STABLE,Baseline,None
2026-08-27 16:34:29,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:30,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:31,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:32,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:33,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:34,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:35,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:36,246.0,1.202,31.585,3.159,15.83,-0.08,STABLE,Baseline,None
2026-08-27 16:34:37,247.0,1.207,31.417,3.142,15.91,0.08,STABLE,Baseline,None
2026-08-27 16:34:38,246.0,1.202,31.585,3.159,15.83,-0.08,STABLE,Baseline,None
2026-08-27 16:34:39,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:40,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:41,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:42,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:43,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:44,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:45,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:46,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:47,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:48,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:34:49,247.0,1.207,31.417,3.142,15.91,0.08,STABLE,Baseline,None
2026-08-27 16:34:50,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:51,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:52,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:53,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:54,246.0,1.202,31.585,3.159,15.83,-0.08,STABLE,Baseline,None
2026-08-27 16:34:55,247.0,1.207,31.417,3.142,15.91,0.08,STABLE,Baseline,None
2026-08-27 16:34:56,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:57,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:58,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:34:59,247.0,1.207,31.417,3.142,15.91,0.0,STABLE,Baseline,None
2026-08-27 16:35:00,246.0,1.202,31.585,3.159,15.83,-0.08,STABLE,Baseline,None
2026-08-27 16:35:01,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:02,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:03,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:04,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:05,245.0,1.197,31.755,3.176,15.75,-0.08,STABLE,Baseline,None
2026-08-27 16:35:06,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:07,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:08,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:09,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:10,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:11,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:12,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:13,246.0,1.202,31.585,3.159,15.83,0.08,STABLE,Baseline,None
2026-08-27 16:35:14,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:15,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:16,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:17,245.0,1.197,31.755,3.176,15.75,-0.08,STABLE,Baseline,None
2026-08-27 16:35:18,246.0,1.202,31.585,3.159,15.83,0.08,STABLE,Baseline,None
2026-08-27 16:35:19,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:20,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Baseline,None
2026-08-27 16:35:21,245.0,1.197,31.755,3.176,15.75,-0.08,STABLE,Baseline,None
2026-08-27 16:35:22,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:23,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:24,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:25,244.0,1.193,31.926,3.193,15.66,-0.08,STABLE,Baseline,None
2026-08-27 16:35:26,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:27,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:28,243.0,1.188,32.099,3.21,15.58,-0.08,STABLE,Baseline,None
2026-08-27 16:35:29,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:30,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:31,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:32,242.0,1.183,32.273,3.227,15.49,-0.08,STABLE,Baseline,None
2026-08-27 16:35:33,242.0,1.183,32.273,3.227,15.49,0.0,STABLE,Baseline,None
2026-08-27 16:35:34,244.0,1.193,31.926,3.193,15.66,0.17,STABLE,Baseline,None
2026-08-27 16:35:35,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:36,245.0,1.197,31.755,3.176,15.75,0.08,STABLE,Baseline,None
2026-08-27 16:35:37,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:38,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:35:39,244.0,1.193,31.926,3.193,15.66,-0.08,STABLE,Baseline,None
2026-08-27 16:35:40,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:41,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:42,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:43,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:44,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:45,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:46,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:47,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:48,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:49,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:50,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:51,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:35:52,243.0,1.188,32.099,3.21,15.58,-0.08,STABLE,Baseline,None
2026-08-27 16:35:53,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:54,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:55,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:56,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:57,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:58,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Baseline,None
2026-08-27 16:35:59,244.0,1.193,31.926,3.193,15.66,0.08,STABLE,Baseline,None
2026-08-27 16:36:00,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:01,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:02,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:03,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:04,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:05,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:06,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:07,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:08,245.0,1.197,31.755,3.176,15.75,0.08,STABLE,Baseline,None
2026-08-27 16:36:09,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:10,244.0,1.193,31.926,3.193,15.66,-0.08,STABLE,Baseline,None
2026-08-27 16:36:11,245.0,1.197,31.755,3.176,15.75,0.08,STABLE,Baseline,None
2026-08-27 16:36:12,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:13,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:14,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:15,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:16,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:17,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:18,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:19,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Baseline,None
2026-08-27 16:36:20,244.0,1.193,31.926,3.193,15.66,-0.08,STABLE,Baseline,None
2026-08-27 16:36:21,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:36:22,244.0,1.193,31.926,3.193,15.66,0.0,STABLE,Baseline,None
2026-08-27 16:50:17,229.0,1.119,34.672,3.467,14.42,14.42,INCREASING,Rose_01,Rose
2026-08-27 16:50:18,228.0,1.114,34.868,3.487,14.34,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:19,229.0,1.119,34.672,3.467,14.42,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:20,228.0,1.114,34.868,3.487,14.34,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:21,228.0,1.114,34.868,3.487,14.34,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:22,228.0,1.114,34.868,3.487,14.34,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:23,229.0,1.119,34.672,3.467,14.42,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:24,227.0,1.109,35.066,3.507,14.26,-0.16,STABLE,Rose_01,Rose
2026-08-27 16:50:25,228.0,1.114,34.868,3.487,14.34,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:26,229.0,1.119,34.672,3.467,14.42,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:27,227.0,1.109,35.066,3.507,14.26,-0.16,STABLE,Rose_01,Rose
2026-08-27 16:50:28,227.0,1.109,35.066,3.507,14.26,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:29,226.0,1.105,35.265,3.527,14.18,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:30,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:31,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:32,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:33,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:34,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:35,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:36,225.0,1.1,35.467,3.547,14.1,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:37,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:38,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:39,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:40,226.0,1.105,35.265,3.527,14.18,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:41,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:42,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:43,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:44,227.0,1.109,35.066,3.507,14.26,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:45,226.0,1.105,35.265,3.527,14.18,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:46,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:47,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:48,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:49,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:50,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:51,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:52,227.0,1.109,35.066,3.507,14.26,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:53,227.0,1.109,35.066,3.507,14.26,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:54,227.0,1.109,35.066,3.507,14.26,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:55,226.0,1.105,35.265,3.527,14.18,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:56,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:57,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:50:58,227.0,1.109,35.066,3.507,14.26,0.08,STABLE,Rose_01,Rose
2026-08-27 16:50:59,226.0,1.105,35.265,3.527,14.18,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:00,227.0,1.109,35.066,3.507,14.26,0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:01,226.0,1.105,35.265,3.527,14.18,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:02,226.0,1.105,35.265,3.527,14.18,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:03,225.0,1.1,35.467,3.547,14.1,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:04,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:05,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:06,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:07,224.0,1.095,35.67,3.567,14.02,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:08,224.0,1.095,35.67,3.567,14.02,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:09,224.0,1.095,35.67,3.567,14.02,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:10,224.0,1.095,35.67,3.567,14.02,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:11,224.0,1.095,35.67,3.567,14.02,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:12,224.0,1.095,35.67,3.567,14.02,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:13,225.0,1.1,35.467,3.547,14.1,0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:14,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:15,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:16,225.0,1.1,35.467,3.547,14.1,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:17,230.0,1.124,34.478,3.448,14.5,0.4,STABLE,Rose_01,Rose
2026-08-27 16:51:18,237.0,1.158,33.165,3.316,15.08,0.57,INCREASING,Rose_01,Rose
2026-08-27 16:51:19,242.0,1.183,32.273,3.227,15.49,0.42,STABLE,Rose_01,Rose
2026-08-27 16:51:20,253.0,1.237,30.435,3.043,16.43,0.94,INCREASING,Rose_01,Rose
2026-08-27 16:51:21,271.0,1.325,27.749,2.775,18.02,1.59,INCREASING,Rose_01,Rose
2026-08-27 16:51:22,296.0,1.447,24.561,2.456,20.36,2.34,INCREASING,Rose_01,Rose
2026-08-27 16:51:23,311.0,1.52,22.894,2.289,21.84,1.48,INCREASING,Rose_01,Rose
2026-08-27 16:51:24,316.0,1.544,22.373,2.237,22.35,0.51,INCREASING,Rose_01,Rose
2026-08-27 16:51:25,321.0,1.569,21.869,2.187,22.86,0.52,INCREASING,Rose_01,Rose
2026-08-27 16:51:26,323.0,1.579,21.672,2.167,23.07,0.21,STABLE,Rose_01,Rose
2026-08-27 16:51:27,320.0,1.564,21.969,2.197,22.76,-0.31,STABLE,Rose_01,Rose
2026-08-27 16:51:28,314.0,1.535,22.58,2.258,22.14,-0.62,DECREASING,Rose_01,Rose
2026-08-27 16:51:29,309.0,1.51,23.107,2.311,21.64,-0.51,DECREASING,Rose_01,Rose
2026-08-27 16:51:30,304.0,1.486,23.651,2.365,21.14,-0.5,STABLE,Rose_01,Rose
2026-08-27 16:51:31,300.0,1.466,24.1,2.41,20.75,-0.39,STABLE,Rose_01,Rose
2026-08-27 16:51:32,295.0,1.442,24.678,2.468,20.26,-0.49,STABLE,Rose_01,Rose
2026-08-27 16:51:33,292.0,1.427,25.034,2.503,19.97,-0.29,STABLE,Rose_01,Rose
2026-08-27 16:51:34,287.0,1.403,25.645,2.564,19.5,-0.48,STABLE,Rose_01,Rose
2026-08-27 16:51:35,283.0,1.383,26.148,2.615,19.12,-0.38,STABLE,Rose_01,Rose
2026-08-27 16:51:36,280.0,1.369,26.536,2.654,18.84,-0.28,STABLE,Rose_01,Rose
2026-08-27 16:51:37,277.0,1.354,26.931,2.693,18.57,-0.28,STABLE,Rose_01,Rose
2026-08-27 16:51:38,275.0,1.344,27.2,2.72,18.38,-0.18,STABLE,Rose_01,Rose
2026-08-27 16:51:39,272.0,1.329,27.61,2.761,18.11,-0.27,STABLE,Rose_01,Rose
2026-08-27 16:51:40,269.0,1.315,28.03,2.803,17.84,-0.27,STABLE,Rose_01,Rose
2026-08-27 16:51:41,267.0,1.305,28.315,2.831,17.66,-0.18,STABLE,Rose_01,Rose
2026-08-27 16:51:42,265.0,1.295,28.604,2.86,17.48,-0.18,STABLE,Rose_01,Rose
2026-08-27 16:51:43,263.0,1.285,28.897,2.89,17.3,-0.18,STABLE,Rose_01,Rose
2026-08-27 16:51:44,262.0,1.281,29.046,2.905,17.21,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:45,260.0,1.271,29.346,2.935,17.04,-0.18,STABLE,Rose_01,Rose
2026-08-27 16:51:46,259.0,1.266,29.498,2.95,16.95,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:47,257.0,1.256,29.805,2.981,16.78,-0.17,STABLE,Rose_01,Rose
2026-08-27 16:51:48,256.0,1.251,29.961,2.996,16.69,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:49,253.0,1.237,30.435,3.043,16.43,-0.26,STABLE,Rose_01,Rose
2026-08-27 16:51:50,252.0,1.232,30.595,3.06,16.34,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:51,252.0,1.232,30.595,3.06,16.34,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:52,251.0,1.227,30.757,3.076,16.26,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:53,250.0,1.222,30.92,3.092,16.17,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:54,249.0,1.217,31.084,3.108,16.09,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:55,248.0,1.212,31.25,3.125,16.0,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:56,247.0,1.207,31.417,3.142,15.91,-0.09,STABLE,Rose_01,Rose
2026-08-27 16:51:57,246.0,1.202,31.585,3.159,15.83,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:51:58,246.0,1.202,31.585,3.159,15.83,0.0,STABLE,Rose_01,Rose
2026-08-27 16:51:59,245.0,1.197,31.755,3.176,15.75,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:00,245.0,1.197,31.755,3.176,15.75,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:01,244.0,1.193,31.926,3.193,15.66,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:02,243.0,1.188,32.099,3.21,15.58,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:03,243.0,1.188,32.099,3.21,15.58,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:04,242.0,1.183,32.273,3.227,15.49,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:05,242.0,1.183,32.273,3.227,15.49,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:06,241.0,1.178,32.448,3.245,15.41,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:07,241.0,1.178,32.448,3.245,15.41,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:08,241.0,1.178,32.448,3.245,15.41,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:09,240.0,1.173,32.625,3.263,15.33,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:10,240.0,1.173,32.625,3.263,15.33,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:11,240.0,1.173,32.625,3.263,15.33,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:12,239.0,1.168,32.803,3.28,15.24,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:13,239.0,1.168,32.803,3.28,15.24,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:14,239.0,1.168,32.803,3.28,15.24,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:15,239.0,1.168,32.803,3.28,15.24,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:16,239.0,1.168,32.803,3.28,15.24,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:17,239.0,1.168,32.803,3.28,15.24,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:18,238.0,1.163,32.983,3.298,15.16,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:19,238.0,1.163,32.983,3.298,15.16,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:20,238.0,1.163,32.983,3.298,15.16,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:21,236.0,1.153,33.347,3.335,14.99,-0.17,STABLE,Rose_01,Rose
2026-08-27 16:52:22,237.0,1.158,33.165,3.316,15.08,0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:23,236.0,1.153,33.347,3.335,14.99,-0.08,STABLE,Rose_01,Rose
2026-08-27 16:52:24,236.0,1.153,33.347,3.335,14.99,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:25,236.0,1.153,33.347,3.335,14.99,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:26,236.0,1.153,33.347,3.335,14.99,0.0,STABLE,Rose_01,Rose
2026-08-27 16:52:27,236.0,1.153,33.347,3.335,14.99,0.0,STABLE,Rose_01,Rose
